nazwa_zmiennej;kraj;formula egzaminu;rodzaj_egzaminu;poziom_egzaminu;przedmiot;plec;typ_informacji_z_jednostka_miary;rok;wartosc;flaga
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;pisemny;podstawowy;język włoski;mężczyźni;relacja [%];2023;91,5;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;pisemny;podstawowy;język polski;ogółem;relacja [%];2023;57,0;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;pisemny;podstawowy;język białoruski;ogółem;relacja [%];2023;44,0;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;pisemny;podstawowy;język litewski;ogółem;relacja [%];2023;0;(–)
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;pisemny;podstawowy;język ukraiński;ogółem;relacja [%];2023;0;(–)
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;pisemny;podstawowy;matematyka;ogółem;relacja [%];2023;50,6;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;pisemny;podstawowy;język angielski;ogółem;relacja [%];2023;72,9;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;pisemny;podstawowy;język niemiecki;ogółem;relacja [%];2023;50,8;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;pisemny;podstawowy;język francuski;ogółem;relacja [%];2023;74,7;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;pisemny;podstawowy;język rosyjski;ogółem;relacja [%];2023;68,8;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;pisemny;podstawowy;język hiszpański;ogółem;relacja [%];2023;66,1;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;pisemny;podstawowy;język włoski;ogółem;relacja [%];2023;89,0;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;pisemny;rozszerzony;język polski;kobiety;relacja [%];2023;50,3;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;pisemny;rozszerzony;język białoruski;kobiety;relacja [%];2023;0;(–)
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;pisemny;rozszerzony;język litewski;kobiety;relacja [%];2023;100,0;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;pisemny;rozszerzony;język ukraiński;kobiety;relacja [%];2023;80,7;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;pisemny;rozszerzony;matematyka;kobiety;relacja [%];2023;14,2;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;pisemny;rozszerzony;język angielski;kobiety;relacja [%];2023;52,9;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;pisemny;rozszerzony;język niemiecki;kobiety;relacja [%];2023;40,6;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;pisemny;rozszerzony;język francuski;kobiety;relacja [%];2023;36,8;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;pisemny;rozszerzony;język rosyjski;kobiety;relacja [%];2023;72,6;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;pisemny;rozszerzony;język hiszpański;kobiety;relacja [%];2023;40,1;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;pisemny;rozszerzony;język włoski;kobiety;relacja [%];2023;62,1;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;pisemny;rozszerzony;wiedza o społeczeństwie;kobiety;relacja [%];2023;18,8;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;pisemny;rozszerzony;geografia;kobiety;relacja [%];2023;35,4;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;pisemny;rozszerzony;biologia;kobiety;relacja [%];2023;25,9;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;pisemny;rozszerzony;chemia;kobiety;relacja [%];2023;13,2;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;pisemny;rozszerzony;historia;kobiety;relacja [%];2023;21,5;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;pisemny;rozszerzony;fizyka;kobiety;relacja [%];2023;11,2;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;pisemny;rozszerzony;historia muzyki;kobiety;relacja [%];2023;23,9;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;pisemny;rozszerzony;historia sztuki;kobiety;relacja [%];2023;41,3;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;pisemny;rozszerzony;filozofia;kobiety;relacja [%];2023;21,0;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;pisemny;rozszerzony;język łaciński i kultura antyczna;kobiety;relacja [%];2023;13,1;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;pisemny;rozszerzony;informatyka;kobiety;relacja [%];2023;27,0;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;pisemny;rozszerzony;język kaszubski;kobiety;relacja [%];2023;35,0;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;pisemny;rozszerzony;język łemkowski;kobiety;relacja [%];2023;0;(–)
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;pisemny;rozszerzony;język polski;mężczyźni;relacja [%];2023;44,3;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;pisemny;rozszerzony;język białoruski;mężczyźni;relacja [%];2023;0;(–)
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;pisemny;rozszerzony;język litewski;mężczyźni;relacja [%];2023;85,0;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;pisemny;rozszerzony;język ukraiński;mężczyźni;relacja [%];2023;58,0;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;pisemny;rozszerzony;matematyka;mężczyźni;relacja [%];2023;18,4;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;pisemny;rozszerzony;język angielski;mężczyźni;relacja [%];2023;58,5;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;pisemny;rozszerzony;język niemiecki;mężczyźni;relacja [%];2023;47,5;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;pisemny;rozszerzony;język francuski;mężczyźni;relacja [%];2023;49,3;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;pisemny;rozszerzony;język rosyjski;mężczyźni;relacja [%];2023;72,9;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;pisemny;rozszerzony;język hiszpański;mężczyźni;relacja [%];2023;39,5;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;pisemny;rozszerzony;język włoski;mężczyźni;relacja [%];2023;70,2;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;pisemny;rozszerzony;wiedza o społeczeństwie;mężczyźni;relacja [%];2023;25,8;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;pisemny;rozszerzony;geografia;mężczyźni;relacja [%];2023;37,8;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;pisemny;rozszerzony;biologia;mężczyźni;relacja [%];2023;26,4;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;pisemny;rozszerzony;chemia;mężczyźni;relacja [%];2023;15,6;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;pisemny;rozszerzony;historia;mężczyźni;relacja [%];2023;28,9;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;pisemny;rozszerzony;fizyka;mężczyźni;relacja [%];2023;16,2;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;pisemny;rozszerzony;historia muzyki;mężczyźni;relacja [%];2023;25,8;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;pisemny;rozszerzony;historia sztuki;mężczyźni;relacja [%];2023;30,6;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;pisemny;rozszerzony;filozofia;mężczyźni;relacja [%];2023;22,3;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;pisemny;rozszerzony;język łaciński i kultura antyczna;mężczyźni;relacja [%];2023;19,9;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;pisemny;rozszerzony;informatyka;mężczyźni;relacja [%];2023;30,5;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;pisemny;rozszerzony;język kaszubski;mężczyźni;relacja [%];2023;8,0;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;pisemny;rozszerzony;język łemkowski;mężczyźni;relacja [%];2023;0;(–)
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;pisemny;rozszerzony;język polski;ogółem;relacja [%];2023;48,5;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;pisemny;rozszerzony;język białoruski;ogółem;relacja [%];2023;0;(–)
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;pisemny;rozszerzony;język litewski;ogółem;relacja [%];2023;92,5;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;pisemny;rozszerzony;język ukraiński;ogółem;relacja [%];2023;69,3;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;pisemny;rozszerzony;matematyka;ogółem;relacja [%];2023;17,4;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;pisemny;rozszerzony;język angielski;ogółem;relacja [%];2023;56,5;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;pisemny;rozszerzony;język niemiecki;ogółem;relacja [%];2023;43,8;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;pisemny;rozszerzony;język francuski;ogółem;relacja [%];2023;42,2;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;pisemny;rozszerzony;język rosyjski;ogółem;relacja [%];2023;72,7;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;pisemny;rozszerzony;język hiszpański;ogółem;relacja [%];2023;39,9;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;pisemny;rozszerzony;język włoski;ogółem;relacja [%];2023;66,1;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;pisemny;rozszerzony;wiedza o społeczeństwie;ogółem;relacja [%];2023;22,1;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;pisemny;rozszerzony;geografia;ogółem;relacja [%];2023;36,6;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;pisemny;rozszerzony;biologia;ogółem;relacja [%];2023;26,0;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;pisemny;rozszerzony;chemia;ogółem;relacja [%];2023;14,0;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;pisemny;rozszerzony;historia;ogółem;relacja [%];2023;27,2;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;pisemny;rozszerzony;fizyka;ogółem;relacja [%];2023;15,8;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;pisemny;rozszerzony;historia muzyki;ogółem;relacja [%];2023;25,2;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;pisemny;rozszerzony;historia sztuki;ogółem;relacja [%];2023;39,4;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;pisemny;rozszerzony;filozofia;ogółem;relacja [%];2023;21,8;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;pisemny;rozszerzony;język łaciński i kultura antyczna;ogółem;relacja [%];2023;17,2;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;pisemny;rozszerzony;informatyka;ogółem;relacja [%];2023;30,3;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;pisemny;rozszerzony;język kaszubski;ogółem;relacja [%];2023;21,5;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;pisemny;rozszerzony;język łemkowski;ogółem;relacja [%];2023;0;(–)
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;ustny;nie dotyczy;język polski;kobiety;relacja [%];2023;61,1;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;ustny;nie dotyczy;język białoruski;kobiety;relacja [%];2023;49,0;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;ustny;nie dotyczy;język litewski;kobiety;relacja [%];2023;0;(–)
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;ustny;nie dotyczy;język ukraiński;kobiety;relacja [%];2023;0;(–)
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;ustny;nie dotyczy;język angielski;kobiety;relacja [%];2023;61,2;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;ustny;nie dotyczy;język niemiecki;kobiety;relacja [%];2023;50,8;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;ustny;nie dotyczy;język francuski;kobiety;relacja [%];2023;63,3;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;ustny;nie dotyczy;język rosyjski;kobiety;relacja [%];2023;68,0;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;ustny;nie dotyczy;język hiszpański;kobiety;relacja [%];2023;61,8;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;ustny;nie dotyczy;język włoski;kobiety;relacja [%];2023;86,0;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;ustny;nie dotyczy;język polski;mężczyźni;relacja [%];2023;59,2;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;ustny;nie dotyczy;język białoruski;mężczyźni;relacja [%];2023;0;(–)
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;ustny;nie dotyczy;język litewski;mężczyźni;relacja [%];2023;0;(–)
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;ustny;nie dotyczy;język ukraiński;mężczyźni;relacja [%];2023;0;(–)
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;ustny;nie dotyczy;język angielski;mężczyźni;relacja [%];2023;70,3;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;ustny;nie dotyczy;język niemiecki;mężczyźni;relacja [%];2023;56,9;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;ustny;nie dotyczy;język francuski;mężczyźni;relacja [%];2023;98,3;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;ustny;nie dotyczy;język rosyjski;mężczyźni;relacja [%];2023;71,8;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;ustny;nie dotyczy;język hiszpański;mężczyźni;relacja [%];2023;80,0;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;ustny;nie dotyczy;język włoski;mężczyźni;relacja [%];2023;86,8;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;ustny;nie dotyczy;język polski;ogółem;relacja [%];2023;59,9;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;ustny;nie dotyczy;język białoruski;ogółem;relacja [%];2023;49,0;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;ustny;nie dotyczy;język litewski;ogółem;relacja [%];2023;0;(–)
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;ustny;nie dotyczy;język ukraiński;ogółem;relacja [%];2023;0;(–)
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;ustny;nie dotyczy;język angielski;ogółem;relacja [%];2023;66,7;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;ustny;nie dotyczy;język niemiecki;ogółem;relacja [%];2023;53,1;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;ustny;nie dotyczy;język francuski;ogółem;relacja [%];2023;76,0;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;ustny;nie dotyczy;język rosyjski;ogółem;relacja [%];2023;69,6;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;ustny;nie dotyczy;język hiszpański;ogółem;relacja [%];2023;66,0;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;ustny;nie dotyczy;język włoski;ogółem;relacja [%];2023;86,3;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2023;pisemny;podstawowy;język polski;kobiety;relacja [%];2023;67,2;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2023;pisemny;podstawowy;język białoruski;kobiety;relacja [%];2023;78,8;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2023;pisemny;podstawowy;język litewski;kobiety;relacja [%];2023;77,5;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2023;pisemny;podstawowy;język ukraiński;kobiety;relacja [%];2023;74,9;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2023;pisemny;podstawowy;matematyka;kobiety;relacja [%];2023;69,8;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2023;pisemny;podstawowy;język angielski;kobiety;relacja [%];2023;83,6;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2023;pisemny;podstawowy;język niemiecki;kobiety;relacja [%];2023;66,4;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2023;pisemny;podstawowy;język francuski;kobiety;relacja [%];2023;78,8;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2023;pisemny;podstawowy;język rosyjski;kobiety;relacja [%];2023;77,2;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2023;pisemny;podstawowy;język hiszpański;kobiety;relacja [%];2023;76,3;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2023;pisemny;podstawowy;język włoski;kobiety;relacja [%];2023;77,9;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2023;pisemny;podstawowy;język polski;mężczyźni;relacja [%];2023;62,9;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2023;pisemny;podstawowy;język białoruski;mężczyźni;relacja [%];2023;68,9;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2023;pisemny;podstawowy;język litewski;mężczyźni;relacja [%];2023;69,3;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2023;pisemny;podstawowy;język ukraiński;mężczyźni;relacja [%];2023;71,7;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2023;pisemny;podstawowy;matematyka;mężczyźni;relacja [%];2023;73,0;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2023;pisemny;podstawowy;język angielski;mężczyźni;relacja [%];2023;86,2;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2023;pisemny;podstawowy;język niemiecki;mężczyźni;relacja [%];2023;74,5;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2023;pisemny;podstawowy;język francuski;mężczyźni;relacja [%];2023;80,7;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2023;pisemny;podstawowy;język rosyjski;mężczyźni;relacja [%];2023;81,2;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2023;pisemny;podstawowy;język hiszpański;mężczyźni;relacja [%];2023;76,6;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2023;pisemny;podstawowy;język włoski;mężczyźni;relacja [%];2023;81,4;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2023;pisemny;podstawowy;język polski;ogółem;relacja [%];2023;65,6;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2023;pisemny;podstawowy;język białoruski;ogółem;relacja [%];2023;75,1;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2023;pisemny;podstawowy;język litewski;ogółem;relacja [%];2023;73,4;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2023;pisemny;podstawowy;język ukraiński;ogółem;relacja [%];2023;73,6;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2023;pisemny;podstawowy;matematyka;ogółem;relacja [%];2023;71,0;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2023;pisemny;podstawowy;język angielski;ogółem;relacja [%];2023;84,6;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2023;pisemny;podstawowy;język niemiecki;ogółem;relacja [%];2023;69,0;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2023;pisemny;podstawowy;język francuski;ogółem;relacja [%];2023;79,3;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2023;pisemny;podstawowy;język rosyjski;ogółem;relacja [%];2023;78,4;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2023;pisemny;podstawowy;język hiszpański;ogółem;relacja [%];2023;76,4;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2023;pisemny;podstawowy;język włoski;ogółem;relacja [%];2023;78,7;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2023;pisemny;rozszerzony;język polski;kobiety;relacja [%];2023;50,0;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2023;pisemny;rozszerzony;język białoruski;kobiety;relacja [%];2023;100,0;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2023;pisemny;rozszerzony;język litewski;kobiety;relacja [%];2023;73,7;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2023;pisemny;rozszerzony;język ukraiński;kobiety;relacja [%];2023;72,0;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2023;pisemny;rozszerzony;matematyka;kobiety;relacja [%];2023;48,3;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2023;pisemny;rozszerzony;język angielski;kobiety;relacja [%];2023;67,5;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2023;pisemny;rozszerzony;język niemiecki;kobiety;relacja [%];2023;57,6;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2023;pisemny;rozszerzony;język francuski;kobiety;relacja [%];2023;56,6;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2023;pisemny;rozszerzony;język rosyjski;kobiety;relacja [%];2023;70,9;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2023;pisemny;rozszerzony;język hiszpański;kobiety;relacja [%];2023;54,4;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2023;pisemny;rozszerzony;język włoski;kobiety;relacja [%];2023;67,1;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2023;pisemny;rozszerzony;wiedza o społeczeństwie;kobiety;relacja [%];2023;38,7;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2023;pisemny;rozszerzony;geografia;kobiety;relacja [%];2023;52,0;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2023;pisemny;rozszerzony;biologia;kobiety;relacja [%];2023;47,1;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2023;pisemny;rozszerzony;chemia;kobiety;relacja [%];2023;44,6;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2023;pisemny;rozszerzony;historia;kobiety;relacja [%];2023;39,8;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2023;pisemny;rozszerzony;fizyka;kobiety;relacja [%];2023;38,6;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2023;pisemny;rozszerzony;historia muzyki;kobiety;relacja [%];2023;52,6;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2023;pisemny;rozszerzony;historia sztuki;kobiety;relacja [%];2023;46,5;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2023;pisemny;rozszerzony;filozofia;kobiety;relacja [%];2023;43,8;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2023;pisemny;rozszerzony;język łaciński i kultura antyczna;kobiety;relacja [%];2023;56,0;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2023;pisemny;rozszerzony;informatyka;kobiety;relacja [%];2023;42,0;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2023;pisemny;rozszerzony;język kaszubski;kobiety;relacja [%];2023;56,7;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2023;pisemny;rozszerzony;język łemkowski;kobiety;relacja [%];2023;100,0;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2023;pisemny;rozszerzony;język polski;mężczyźni;relacja [%];2023;47,9;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2023;pisemny;rozszerzony;język białoruski;mężczyźni;relacja [%];2023;96,7;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2023;pisemny;rozszerzony;język litewski;mężczyźni;relacja [%];2023;80,0;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2023;pisemny;rozszerzony;język ukraiński;mężczyźni;relacja [%];2023;76,3;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2023;pisemny;rozszerzony;matematyka;mężczyźni;relacja [%];2023;52,3;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2023;pisemny;rozszerzony;język angielski;mężczyźni;relacja [%];2023;71,2;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2023;pisemny;rozszerzony;język niemiecki;mężczyźni;relacja [%];2023;60,2;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2023;pisemny;rozszerzony;język francuski;mężczyźni;relacja [%];2023;62,6;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2023;pisemny;rozszerzony;język rosyjski;mężczyźni;relacja [%];2023;74,3;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2023;pisemny;rozszerzony;język hiszpański;mężczyźni;relacja [%];2023;49,8;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2023;pisemny;rozszerzony;język włoski;mężczyźni;relacja [%];2023;70,2;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2023;pisemny;rozszerzony;wiedza o społeczeństwie;mężczyźni;relacja [%];2023;47,6;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2023;pisemny;rozszerzony;geografia;mężczyźni;relacja [%];2023;54,2;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2023;pisemny;rozszerzony;biologia;mężczyźni;relacja [%];2023;50,8;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2023;pisemny;rozszerzony;chemia;mężczyźni;relacja [%];2023;52,2;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2023;pisemny;rozszerzony;historia;mężczyźni;relacja [%];2023;50,8;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2023;pisemny;rozszerzony;fizyka;mężczyźni;relacja [%];2023;45,3;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2023;pisemny;rozszerzony;historia muzyki;mężczyźni;relacja [%];2023;53,0;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2023;pisemny;rozszerzony;historia sztuki;mężczyźni;relacja [%];2023;44,9;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2023;pisemny;rozszerzony;filozofia;mężczyźni;relacja [%];2023;49,3;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2023;pisemny;rozszerzony;język łaciński i kultura antyczna;mężczyźni;relacja [%];2023;70,9;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2023;pisemny;rozszerzony;informatyka;mężczyźni;relacja [%];2023;45,1;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2023;pisemny;rozszerzony;język kaszubski;mężczyźni;relacja [%];2023;48,0;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2023;pisemny;rozszerzony;język łemkowski;mężczyźni;relacja [%];2023;100,0;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2023;pisemny;rozszerzony;język polski;ogółem;relacja [%];2023;49,7;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2023;pisemny;rozszerzony;język białoruski;ogółem;relacja [%];2023;99,3;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2023;pisemny;rozszerzony;język litewski;ogółem;relacja [%];2023;75,8;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2023;pisemny;rozszerzony;język ukraiński;ogółem;relacja [%];2023;73,2;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2023;pisemny;rozszerzony;matematyka;ogółem;relacja [%];2023;50,2;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2023;pisemny;rozszerzony;język angielski;ogółem;relacja [%];2023;68,9;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2023;pisemny;rozszerzony;język niemiecki;ogółem;relacja [%];2023;58,3;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2023;pisemny;rozszerzony;język francuski;ogółem;relacja [%];2023;58,0;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2023;pisemny;rozszerzony;język rosyjski;ogółem;relacja [%];2023;72,0;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2023;pisemny;rozszerzony;język hiszpański;ogółem;relacja [%];2023;53,4;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2023;pisemny;rozszerzony;język włoski;ogółem;relacja [%];2023;67,8;
